sales_id,ad_placed_on,sold_on,original_selling_price,Region,State,City,seller_type,owner,car_id
2019,2/12/2021 12:20:00 AM,3/8/2021 10:23:00 PM,350000,South,Florida,Poinciana,Individual,First Owner,125495
2020,2/12/2021 12:31:00 AM,2/24/2021 11:35:00 AM,550000,South,Florida,Pompano Beach,Individual,First Owner,125496
2021,2/12/2021 1:27:00 AM,2/17/2021 10:37:00 AM,850000,South,Florida,Port Orange,Individual,First Owner,125497
2022,2/12/2021 9:04:00 AM,2/14/2021 3:08:00 PM,240000,South,Florida,Poinciana,Individual,First Owner,125498
2023,2/12/2021 9:21:00 AM,3/1/2021 8:35:00 AM,950000,South,Florida,Port Charlotte,Individual,First Owner,125499
2024,2/12/2021 9:25:00 AM,2/20/2021 4:21:00 PM,423000,South,Florida,Port Charlotte,Individual,Second Owner,125500
2025,2/12/2021 9:31:00 AM,2/25/2021 10:02:00 AM,90000,South,Florida,Port Charlotte,Individual,Second Owner,125501
2026,2/12/2021 9:32:00 AM,2/21/2021 4:35:00 PM,350000,East,Ohio,Lima,Individual,Second Owner,125502
2027,2/12/2021 10:01:00 AM,2/22/2021 11:03:00 AM,170000,East,Ohio,Lorain,Individual,Third Owner,125503
2028,2/12/2021 10:27:00 AM,3/14/2021 2:17:00 PM,450000,East,Ohio,Lorain,Individual,First Owner,125504
2029,2/12/2021 12:12:00 PM,2/20/2021 11:22:00 AM,150000,East,Ohio,Mansfield,Individual,Second Owner,125505
2031,2/12/2021 12:30:00 PM,2/20/2021 12:29:00 PM,511000,East,Ohio,Lima,Individual,First Owner,125507
2032,2/12/2021 12:32:00 PM,2/17/2021 3:12:00 PM,850000,East,Ohio,Mansfield,Individual,First Owner,125508
2033,2/12/2021 12:38:00 PM,2/20/2021 12:12:00 PM,250000,East,Ohio,Lorain,Individual,First Owner,125509
2034,2/12/2021 12:39:00 PM,2/20/2021 9:38:00 AM,420000,East,Ohio,Mansfield,Individual,First Owner,125510
2035,2/12/2021 1:12:00 PM,2/23/2021 10:51:00 AM,180000,South,Tennessee,Germantown,Individual,First Owner,125511
2036,2/12/2021 1:41:00 PM,null,400000,South,Tennessee,Hendersonville,Individual,First Owner,125512
2037,2/12/2021 2:11:00 PM,3/1/2021 11:26:00 AM,150000,South,Tennessee,Hendersonville,Individual,First Owner,125513
2038,2/12/2021 2:14:00 PM,3/8/2021 11:57:00 AM,500000,South,Tennessee,Hendersonville,Individual,First Owner,125514
2039,2/12/2021 2:18:00 PM,3/1/2021 12:44:00 PM,1689999,South,Tennessee,Gallatin,Individual,First Owner,125515
2040,2/12/2021 2:23:00 PM,2/20/2021 2:03:00 PM,204999,South,Tennessee,Hendersonville,Individual,First Owner,125516
2041,2/12/2021 2:25:00 PM,2/21/2021 5:17:00 PM,459999,South,Tennessee,Gallatin,Individual,Second Owner,125517
2042,2/12/2021 2:42:00 PM,2/22/2021 4:39:00 PM,600000,South,Tennessee,Gallatin,Individual,First Owner,125518
2043,2/12/2021 3:12:00 PM,2/22/2021 2:21:00 PM,585000,South,Tennessee,Gallatin,Individual,First Owner,125519
2044,2/12/2021 3:08:00 PM,3/7/2021 5:35:00 PM,551000,South,Tennessee,Gallatin,Individual,First Owner,125520
2045,2/12/2021 3:12:00 PM,2/20/2021 12:14:00 PM,525000,South,Tennessee,Gallatin,Individual,First Owner,125521
2046,2/12/2021 3:45:00 PM,3/3/2021 7:25:00 PM,160000,South,Tennessee,Germantown,Individual,First Owner,125522
2047,2/12/2021 3:53:00 PM,3/3/2021 9:28:00 AM,825000,South,Tennessee,Gallatin,Individual,First Owner,125523
2049,2/12/2021 4:03:00 PM,3/2/2021 12:05:00 PM,600000,South,Tennessee,Germantown,Individual,Second Owner,125525
2050,2/12/2021 4:41:00 PM,2/15/2021 9:42:00 AM,65000,South,Tennessee,Germantown,Individual,Second Owner,125526
2051,2/12/2021 4:41:00 PM,2/24/2021 11:05:00 AM,550000,Central,Illinois,Joliet,Individual,First Owner,125527
2052,2/12/2021 5:11:00 PM,3/9/2021 8:51:00 AM,650000,Central,Illinois,Joliet,Individual,First Owner,125528
2053,2/12/2021 5:28:00 PM,2/21/2021 1:17:00 PM,750000,Central,Illinois,Joliet,Individual,First Owner,125529
2054,2/12/2021 6:12:00 PM,2/24/2021 2:37:00 PM,380000,Central,Illinois,Joliet,Individual,First Owner,125530
2055,2/12/2021 6:14:00 PM,2/20/2021 1:15:00 PM,400000,Central,Illinois,Joliet,Individual,First Owner,125531
2056,2/12/2021 6:37:00 PM,2/22/2021 6:43:00 AM,50000,Central,Illinois,Kankakee,Individual,Fourth & Above Owner,125532
2057,2/12/2021 6:43:00 PM,3/14/2021 4:34:00 PM,750000,Central,Illinois,Joliet,Individual,First Owner,125533
2058,2/12/2021 6:46:00 PM,2/22/2021 10:13:00 AM,150000,West,Utah,Layton,Individual,First Owner,125534
2059,2/12/2021 6:48:00 PM,3/1/2021 2:09:00 PM,245000,West,Utah,Layton,Individual,First Owner,125535
2060,2/12/2021 7:08:00 PM,4/13/2021 8:29:00 AM,260000,West,Utah,Kearns,Individual,First Owner,125536
2061,2/12/2021 7:15:00 PM,2/21/2021 2:42:00 PM,411000,West,Utah,Layton,Individual,Second Owner,125537
2062,2/12/2021 7:40:00 PM,2/17/2021 6:52:00 AM,450000,West,Utah,Layton,Individual,First Owner,125538
2063,2/12/2021 7:48:00 PM,2/21/2021 1:56:00 PM,1300000,West,Utah,Layton,Individual,Second Owner,125539
2064,2/12/2021 8:05:00 PM,null,351000,West,Utah,Kearns,Individual,First Owner,125540
2065,2/12/2021 8:17:00 PM,2/24/2021 9:47:00 AM,550000,West,Utah,Kearns,Individual,First Owner,125541
2066,2/12/2021 8:37:00 PM,2/23/2021 11:28:00 AM,1300000,West,Utah,Kearns,Individual,Second Owner,125542
2067,2/12/2021 8:37:00 PM,3/3/2021 2:23:00 PM,260000,West,Utah,Kearns,Individual,First Owner,125543
2068,2/12/2021 8:42:00 PM,3/1/2021 10:05:00 AM,411000,Central,Wisconsin,Madison,Individual,Second Owner,125544
2069,2/12/2021 8:51:00 PM,2/23/2021 4:28:00 PM,450000,Central,Wisconsin,Kenosha,Individual,First Owner,125545
2070,2/12/2021 9:09:00 PM,2/16/2021 4:47:00 AM,1300000,Central,Wisconsin,Madison,Individual,Second Owner,125546
2071,2/12/2021 9:19:00 PM,2/22/2021 3:52:00 PM,351000,Central,Wisconsin,Madison,Individual,First Owner,125547
2072,2/12/2021 9:24:00 PM,3/2/2021 9:45:00 AM,550000,Central,Wisconsin,Madison,Individual,First Owner,125548
2073,2/12/2021 9:40:00 PM,2/15/2021 1:22:00 PM,1300000,Central,Wisconsin,Madison,Individual,Second Owner,125549
2074,2/12/2021 9:41:00 PM,2/15/2021 5:22:00 PM,750000,Central,Wisconsin,Manitowoc,Individual,First Owner,125550
2075,2/12/2021 9:41:00 PM,2/21/2021 12:21:00 PM,800000,Central,Wisconsin,Madison,Individual,First Owner,125551
2076,2/12/2021 9:47:00 PM,2/16/2021 2:54:00 PM,350000,Central,Wisconsin,La Crosse,Individual,First Owner,125552
2077,2/12/2021 9:48:00 PM,2/16/2021 5:53:00 PM,200000,Central,Wisconsin,La Crosse,Individual,First Owner,125553
2078,2/12/2021 9:50:00 PM,2/23/2021 4:22:00 PM,150000,Central,Wisconsin,La Crosse,Individual,Third Owner,125554
2079,2/12/2021 10:05:00 PM,2/22/2021 10:45:00 AM,800000,Central,Wisconsin,Madison,Individual,First Owner,125555
2080,2/12/2021 10:08:00 PM,2/17/2021 9:47:00 AM,350000,Central,Wisconsin,La Crosse,Individual,Second Owner,125556
2081,2/12/2021 10:20:00 PM,2/21/2021 3:43:00 PM,350000,Central,Wisconsin,Kenosha,Individual,First Owner,125557
2082,2/12/2021 10:37:00 PM,2/16/2021 8:32:00 PM,250000,Central,Wisconsin,La Crosse,Individual,First Owner,125558
2083,2/12/2021 10:51:00 PM,3/1/2021 11:07:00 AM,170000,South,Kentucky,Danville,Individual,Second Owner,125559
2084,2/13/2021 12:03:00 AM,3/6/2021 1:04:00 PM,395000,West,Colorado,Aurora,Individual,First Owner,125560
2085,2/13/2021 12:12:00 AM,3/7/2021 9:54:00 AM,450000,West,Colorado,Aurora,Individual,First Owner,125561
2086,2/13/2021 12:18:00 AM,2/22/2021 1:57:00 PM,500000,West,Colorado,Boulder,Individual,First Owner,125562
2087,2/13/2021 12:27:00 AM,3/8/2021 12:27:00 PM,200000,South,Kentucky,Danville,Individual,First Owner,125563
2088,2/13/2021 12:28:00 AM,3/7/2021 7:00:00 AM,1200000,South,Kentucky,Danville,Individual,First Owner,125564
2089,2/13/2021 2:45:00 AM,3/2/2021 12:42:00 PM,400000,West,Colorado,Aurora,Individual,First Owner,125565
2090,2/13/2021 3:48:00 AM,2/22/2021 4:38:00 PM,650000,South,Kentucky,Danville,Individual,First Owner,125566
2091,2/13/2021 6:02:00 AM,2/20/2021 6:05:00 PM,550000,West,Colorado,Aurora,Individual,First Owner,125567
2092,2/13/2021 7:17:00 AM,2/21/2021 12:47:00 PM,1100000,West,Colorado,Aurora,Individual,First Owner,125568
2093,2/13/2021 7:34:00 AM,2/25/2021 8:37:00 AM,254999,West,Colorado,Aurora,Individual,First Owner,125569
2094,2/13/2021 8:10:00 AM,2/20/2021 12:53:00 PM,180000,East,Ohio,Sandusky,Individual,First Owner,125570
2095,2/13/2021 9:12:00 AM,2/22/2021 8:07:00 AM,160000,Central,North Dakota,Dickinson,Individual,Second Owner,125571
2096,2/13/2021 9:22:00 AM,2/22/2021 3:03:00 PM,225000,East,Ohio,Sandusky,Individual,Second Owner,125572
2097,2/13/2021 9:32:00 AM,2/24/2021 8:53:00 AM,270000,Central,North Dakota,Dickinson,Individual,Second Owner,125573
2098,2/13/2021 9:35:00 AM,3/1/2021 11:37:00 AM,310000,Central,North Dakota,Dickinson,Individual,First Owner,125574
2099,2/13/2021 10:06:00 AM,2/23/2021 4:09:00 PM,225000,Central,North Dakota,Dickinson,Individual,First Owner,125575
2100,2/13/2021 10:18:00 AM,2/24/2021 11:15:00 PM,300000,East,Ohio,Sandusky,Individual,Third Owner,125576
2101,2/13/2021 10:20:00 AM,2/23/2021 11:11:00 AM,250000,East,Ohio,Sandusky,Individual,Fourth & Above Owner,125577
2102,2/13/2021 10:26:00 AM,2/17/2021 11:34:00 AM,180000,East,Ohio,Sandusky,Individual,First Owner,125578
2103,2/13/2021 10:55:00 AM,2/21/2021 3:03:00 PM,550000,East,Ohio,Springfield,Individual,First Owner,125579
2104,2/13/2021 11:10:00 AM,2/15/2021 4:43:00 PM,300000,East,Ohio,Springfield,Individual,Third Owner,125580
2105,2/13/2021 11:10:00 AM,3/23/2021 5:08:00 PM,900000,East,Ohio,Sandusky,Individual,First Owner,125581
2107,2/13/2021 11:31:00 AM,2/15/2021 4:14:00 PM,1530000,East,Ohio,Springfield,Individual,First Owner,125583
2108,2/13/2021 11:50:00 AM,3/3/2021 10:17:00 AM,590000,East,Ohio,Springfield,Individual,First Owner,125584
2109,2/13/2021 11:52:00 AM,2/21/2021 4:52:00 PM,170000,East,Ohio,Sandusky,Individual,Second Owner,125585
2110,2/13/2021 12:10:00 PM,2/21/2021 1:53:00 PM,2600000,Central,Illinois,Pekin,Individual,First Owner,125586
2111,2/13/2021 1:00:00 PM,3/6/2021 10:36:00 AM,475000,Central,Illinois,Pekin,Individual,First Owner,125587
2112,2/13/2021 1:23:00 PM,2/22/2021 8:13:00 AM,700000,Central,Illinois,Pekin,Individual,First Owner,125588
2113,2/13/2021 1:56:00 PM,null,376000,Central,Illinois,Pekin,Individual,First Owner,125589
2115,2/13/2021 1:58:00 PM,2/21/2021 2:51:00 PM,75000,Central,Illinois,Pekin,Individual,Fourth & Above Owner,125591
2116,2/13/2021 2:04:00 PM,2/25/2021 3:54:00 AM,440000,Central,Illinois,Park Ridge,Individual,Third Owner,125592
2117,2/13/2021 2:20:00 PM,2/22/2021 1:33:00 PM,390000,Central,Illinois,Park Ridge,Individual,First Owner,125593
2118,2/13/2021 2:28:00 PM,3/7/2021 6:52:00 AM,725000,Central,Illinois,Park Ridge,Individual,Second Owner,125594
2119,2/13/2021 2:48:00 PM,2/20/2021 11:27:00 AM,325000,Central,Illinois,Park Ridge,Individual,Second Owner,125595
2120,2/13/2021 2:53:00 PM,3/2/2021 4:23:00 PM,170000,Central,Illinois,Peoria,Individual,Second Owner,125596
2121,2/13/2021 3:20:00 PM,3/2/2021 2:54:00 PM,215000,Central,Illinois,Peoria,Individual,Third Owner,125597
2122,2/13/2021 3:23:00 PM,2/24/2021 5:42:00 PM,350000,East,New Jersey,Bayonne,Individual,Third Owner,125598
2123,2/13/2021 3:30:00 PM,2/23/2021 10:47:00 AM,80000,East,Maine,Auburn,Individual,Fourth & Above Owner,125599
2124,2/13/2021 3:36:00 PM,2/20/2021 11:27:00 AM,195000,West,California,Saratoga,Individual,Second Owner,125600
2126,2/13/2021 3:54:00 PM,2/20/2021 4:27:00 PM,335000,West,California,Saratoga,Dealer,First Owner,125602
2127,2/13/2021 3:55:00 PM,3/9/2021 9:37:00 AM,475000,West,California,Saratoga,Dealer,First Owner,125603
2128,2/13/2021 4:12:00 PM,3/1/2021 11:16:00 AM,484999,West,California,Saratoga,Dealer,First Owner,125604
2129,2/13/2021 4:15:00 PM,2/20/2021 12:41:00 PM,650000,West,California,Saratoga,Individual,Second Owner,125605
2130,2/13/2021 4:18:00 PM,2/15/2021 11:35:00 AM,1850000,Central,Texas,Waco,Individual,First Owner,125606
2131,2/13/2021 4:22:00 PM,3/13/2021 11:14:00 AM,700000,Central,Texas,The Colony,Individual,Second Owner,125607
2132,2/13/2021 4:25:00 PM,3/13/2021 3:05:00 PM,3000000,Central,Texas,Waco,Individual,First Owner,125608
2133,2/13/2021 4:45:00 PM,3/4/2021 8:42:00 AM,900000,Central,Texas,Waxahachie,Individual,First Owner,125609
2134,2/13/2021 4:46:00 PM,2/22/2021 3:35:00 PM,350000,Central,Texas,The Colony,Individual,First Owner,125610
2135,2/13/2021 5:16:00 PM,2/17/2021 3:55:00 PM,285000,Central,Texas,The Colony,Individual,Second Owner,125611
2136,2/13/2021 5:17:00 PM,null,1850000,Central,Texas,The Colony,Individual,First Owner,125612
2137,2/13/2021 5:18:00 PM,null,750000,Central,Texas,Waco,Dealer,First Owner,125613
2138,2/13/2021 5:59:00 PM,2/24/2021 9:36:00 AM,1650000,Central,Texas,Victoria,Dealer,First Owner,125614
2139,2/13/2021 6:00:00 PM,2/21/2021 12:21:00 PM,600000,Central,Texas,Waco,Individual,First Owner,125615
2140,2/13/2021 6:21:00 PM,2/23/2021 11:45:00 AM,565000,Central,Texas,Waco,Individual,First Owner,125616
2141,2/13/2021 6:32:00 PM,null,86000,Central,Texas,Victoria,Individual,First Owner,125617
2142,2/13/2021 6:38:00 PM,2/22/2021 11:19:00 AM,329000,Central,Texas,Victoria,Individual,First Owner,125618
2143,2/13/2021 6:39:00 PM,2/23/2021 3:54:00 PM,650000,Central,Texas,Waxahachie,Individual,First Owner,125619
2144,2/13/2021 6:50:00 PM,3/2/2021 3:38:00 PM,822000,Central,Texas,Waxahachie,Individual,First Owner,125620
2145,2/13/2021 7:14:00 PM,3/21/2021 3:49:00 PM,345000,Central,Texas,Tyler,Individual,Second Owner,125621
2146,2/13/2021 7:20:00 PM,3/1/2021 10:58:00 AM,30000,Central,Texas,The Woodlands,Individual,First Owner,125622
2147,2/13/2021 7:26:00 PM,2/23/2021 3:11:00 PM,330000,Central,Texas,The Woodlands,Individual,Second Owner,125623
2148,2/13/2021 7:31:00 PM,3/4/2021 9:33:00 AM,300000,Central,Texas,Waco,Individual,Second Owner,125624
2149,2/13/2021 8:16:00 PM,2/17/2021 8:25:00 AM,200000,Central,Texas,Victoria,Individual,Second Owner,125625
2151,2/13/2021 8:21:00 PM,2/17/2021 8:24:00 PM,90000,Central,Texas,Tyler,Individual,Second Owner,125627
2152,2/13/2021 8:37:00 PM,2/24/2021 5:35:00 PM,200000,Central,Texas,Tyler,Individual,Second Owner,125628
2153,2/13/2021 9:14:00 PM,2/21/2021 2:21:00 PM,550000,Central,Texas,Waco,Individual,First Owner,125629
2154,2/13/2021 9:18:00 PM,2/23/2021 10:44:00 AM,250000,East,Maryland,Laurel,Individual,First Owner,125630
2155,2/13/2021 9:39:00 PM,3/1/2021 3:14:00 PM,975000,East,Maryland,Laurel,Individual,First Owner,125631
2156,2/13/2021 9:40:00 PM,2/21/2021 4:44:00 PM,900000,East,Maryland,Hagerstown,Individual,Second Owner,125632
2157,2/13/2021 10:09:00 PM,3/3/2021 6:48:00 AM,610000,West,Colorado,Louisville,Individual,First Owner,125633
2158,2/13/2021 10:25:00 PM,2/23/2021 2:43:00 PM,620000,East,Maryland,Hagerstown,Individual,First Owner,125634
2159,2/13/2021 10:29:00 PM,2/22/2021 5:06:00 PM,400000,East,Maryland,Hagerstown,Individual,First Owner,125635
2160,2/13/2021 10:31:00 PM,3/9/2021 1:52:00 PM,500000,East,Maryland,Laurel,Individual,First Owner,125636
2161,2/13/2021 10:44:00 PM,2/17/2021 11:11:00 AM,200000,East,Maryland,Laurel,Individual,First Owner,125637
2162,2/13/2021 10:48:00 PM,3/1/2021 9:21:00 AM,360000,West,Colorado,Louisville,Individual,First Owner,125638
2163,2/13/2021 11:08:00 PM,3/7/2021 7:58:00 AM,252000,East,Maryland,Laurel,Individual,First Owner,125639
2164,2/13/2021 11:24:00 PM,3/1/2021 10:13:00 AM,280000,East,Maryland,Laurel,Individual,Second Owner,125640
2165,2/13/2021 11:26:00 PM,2/24/2021 4:42:00 PM,509999,East,Massachusetts,Townsend,Individual,Second Owner,125641
2166,2/14/2021 1:42:00 AM,3/1/2021 4:41:00 PM,1050000,West,California,San Francisco,Individual,First Owner,125642
2167,2/14/2021 6:59:00 AM,2/21/2021 4:17:00 PM,200000,West,California,San Gabriel,Individual,Fourth & Above Owner,125643
2168,2/14/2021 7:59:00 AM,3/2/2021 8:26:00 PM,60000,West,California,San Francisco,Individual,Second Owner,125644
2169,2/14/2021 8:14:00 AM,2/20/2021 11:41:00 AM,320000,West,California,San Francisco,Individual,Second Owner,125645
2170,2/14/2021 8:41:00 AM,3/2/2021 1:58:00 PM,520000,West,California,San Gabriel,Individual,First Owner,125646
2171,2/14/2021 8:48:00 AM,3/7/2021 1:54:00 PM,250000,West,California,San Gabriel,Individual,Second Owner,125647
2172,2/14/2021 9:04:00 AM,2/17/2021 2:53:00 PM,725000,West,California,San Gabriel,Individual,First Owner,125648
2173,2/14/2021 9:21:00 AM,2/24/2021 8:31:00 AM,585000,West,California,San Francisco,Individual,First Owner,125649
2174,2/14/2021 10:02:00 AM,3/2/2021 4:28:00 AM,430000,West,California,San Francisco,Individual,First Owner,125650
2175,2/14/2021 10:16:00 AM,3/3/2021 5:28:00 PM,235000,West,California,San Francisco,Individual,Second Owner,125651
2176,2/14/2021 10:27:00 AM,3/13/2021 1:18:00 AM,350000,West,California,San Francisco,Individual,Third Owner,125652
2177,2/14/2021 10:38:00 AM,2/22/2021 9:13:00 AM,131000,East,Massachusetts,Andover,Individual,Third Owner,125653
2178,2/14/2021 10:44:00 AM,2/24/2021 4:05:00 AM,450000,East,Massachusetts,Easton,Individual,First Owner,125654
2179,2/14/2021 10:49:00 AM,null,750000,West,California,San Gabriel,Individual,First Owner,125655
2180,2/14/2021 10:52:00 AM,2/20/2021 8:31:00 AM,200000,Central,Missouri,Kirkwood,Individual,First Owner,125656
2181,2/14/2021 10:55:00 AM,2/17/2021 12:26:00 PM,125000,Central,Missouri,Kirkwood,Individual,Fourth & Above Owner,125657
2182,2/14/2021 10:59:00 AM,2/27/2021 8:48:00 PM,500000,Central,Missouri,Joplin,Individual,First Owner,125658
2183,2/14/2021 11:32:00 AM,3/3/2021 9:55:00 AM,380000,Central,Missouri,Kansas City,Individual,Third Owner,125659
2184,2/14/2021 11:45:00 AM,null,128000,Central,Missouri,Kansas City,Individual,First Owner,125660
2185,2/14/2021 12:20:00 PM,2/22/2021 2:37:00 PM,250000,Central,Missouri,Kirkwood,Individual,Third Owner,125661
2186,2/14/2021 12:44:00 PM,2/24/2021 9:13:00 AM,690000,Central,Missouri,Kirkwood,Individual,First Owner,125662
2187,2/14/2021 12:49:00 PM,2/25/2021 12:31:00 AM,650000,Central,Missouri,Joplin,Individual,Second Owner,125663
2188,2/14/2021 12:52:00 PM,3/6/2021 8:32:00 AM,560000,Central,Missouri,Joplin,Individual,Second Owner,125664
2190,2/14/2021 12:53:00 PM,3/9/2021 6:16:00 AM,400000,Central,Missouri,Kansas City,Individual,First Owner,125666
2191,2/14/2021 12:56:00 PM,3/1/2021 10:03:00 AM,200000,Central,Missouri,Kansas City,Individual,First Owner,125667
2192,2/14/2021 12:58:00 PM,3/8/2021 4:16:00 AM,950000,Central,Missouri,Kansas City,Individual,First Owner,125668
2193,2/14/2021 1:01:00 PM,2/17/2021 5:59:00 PM,300000,Central,Missouri,Kirkwood,Individual,Second Owner,125669
2194,2/14/2021 1:18:00 PM,2/21/2021 4:44:00 PM,315000,Central,Missouri,Kirkwood,Individual,Second Owner,125670
2195,2/14/2021 1:54:00 PM,2/21/2021 3:49:00 PM,220000,Central,Missouri,Kirkwood,Individual,First Owner,125671
2196,2/14/2021 2:01:00 PM,null,130000,Central,Missouri,Kansas City,Individual,Second Owner,125672
2197,2/14/2021 2:17:00 PM,3/9/2021 5:55:00 PM,595000,West,Colorado,Louisville,Individual,Second Owner,125673
2198,2/14/2021 2:24:00 PM,3/3/2021 1:41:00 PM,110000,Central,Kansas,Overland Park,Individual,First Owner,125674
2199,2/14/2021 2:26:00 PM,null,680000,Central,Kansas,Overland Park,Individual,First Owner,125675
2200,2/14/2021 2:28:00 PM,null,280000,Central,Kansas,Shawnee,Individual,First Owner,125676
2201,2/14/2021 2:34:00 PM,2/22/2021 10:12:00 AM,530000,Central,Kansas,Shawnee,Individual,Second Owner,125677
2202,2/14/2021 2:36:00 PM,3/2/2021 10:22:00 AM,610000,West,Colorado,Louisville,Individual,First Owner,125678
2203,2/14/2021 2:42:00 PM,3/6/2021 5:34:00 AM,500000,West,Colorado,Louisville,Individual,Second Owner,125679
2204,2/14/2021 2:49:00 PM,null,500000,Central,Kansas,Shawnee,Individual,First Owner,125680
2205,2/14/2021 3:31:00 PM,2/23/2021 4:43:00 PM,250000,West,Colorado,Louisville,Individual,Second Owner,125681
2206,2/14/2021 3:39:00 PM,2/20/2021 12:31:00 PM,325000,West,Colorado,Louisville,Individual,First Owner,125682
2207,2/14/2021 3:42:00 PM,3/6/2021 2:06:00 PM,550000,West,California,Chico,Individual,First Owner,125683
2208,2/14/2021 3:44:00 PM,2/23/2021 1:04:00 PM,720000,West,California,Chico,Individual,First Owner,125684
2209,2/14/2021 4:04:00 PM,null,950000,West,California,Chico,Individual,First Owner,125685
2210,2/14/2021 4:07:00 PM,2/23/2021 1:27:00 PM,350000,East,Maine,Bangor,Individual,First Owner,125686
2211,2/14/2021 4:20:00 PM,2/24/2021 12:27:00 PM,500000,West,California,Chico,Individual,First Owner,125687
2212,2/14/2021 4:25:00 PM,3/2/2021 1:05:00 PM,380000,West,California,Chico,Individual,First Owner,125688
2213,2/14/2021 4:28:00 PM,3/14/2021 10:14:00 AM,380000,South,Virginia,Winchester,Individual,First Owner,125689
2214,2/14/2021 4:38:00 PM,2/21/2021 10:04:00 AM,900000,South,Virginia,Winchester,Individual,First Owner,125690
2215,2/14/2021 4:43:00 PM,2/23/2021 9:25:00 AM,295000,West,Washington,Auburn,Individual,First Owner,125691
2216,2/14/2021 4:58:00 PM,2/20/2021 2:03:00 PM,640000,South,Virginia,Winchester,Individual,First Owner,125692
2217,2/14/2021 5:04:00 PM,3/29/2021 6:53:00 PM,790000,West,Washington,Auburn,Individual,First Owner,125693
2218,2/14/2021 6:12:00 PM,3/3/2021 3:25:00 PM,625000,West,Washington,Auburn,Individual,First Owner,125694
2219,2/14/2021 5:33:00 PM,null,604000,West,Washington,Auburn,Individual,Second Owner,125695
2220,2/14/2021 6:12:00 PM,3/3/2021 2:03:00 PM,315000,Central,Illinois,Quincy,Individual,First Owner,125696
2221,2/14/2021 6:57:00 PM,2/22/2021 5:06:00 PM,950000,Central,Illinois,Rock Island,Individual,First Owner,125697
2222,2/14/2021 7:12:00 PM,2/24/2021 4:35:00 PM,400000,Central,Illinois,Quincy,Individual,First Owner,125698
2223,2/14/2021 7:20:00 PM,3/1/2021 2:13:00 PM,700000,Central,Illinois,Quincy,Individual,First Owner,125699
2224,2/14/2021 7:47:00 PM,2/24/2021 4:53:00 PM,700000,Central,Illinois,Quincy,Individual,Second Owner,125700
2225,2/14/2021 7:49:00 PM,2/20/2021 2:24:00 PM,260000,Central,Illinois,Quincy,Individual,First Owner,125701
2226,2/14/2021 7:51:00 PM,null,200000,Central,Illinois,Rock Island,Individual,First Owner,125702
2227,2/14/2021 7:54:00 PM,3/22/2021 4:04:00 AM,580000,Central,Illinois,Rock Island,Individual,First Owner,125703
2228,2/14/2021 8:20:00 PM,3/2/2021 9:51:00 AM,330000,Central,Illinois,Quincy,Individual,Second Owner,125704
2229,2/14/2021 8:40:00 PM,2/23/2021 12:42:00 PM,400000,Central,Illinois,Quincy,Individual,Third Owner,125705
2230,2/14/2021 8:53:00 PM,3/3/2021 3:37:00 PM,1350000,East,Ohio,Fairfield,Individual,First Owner,125706
2231,2/14/2021 8:55:00 PM,null,250000,East,Ohio,Fairfield,Individual,Second Owner,125707
2232,2/14/2021 8:57:00 PM,2/17/2021 1:42:00 PM,725000,East,Ohio,Fairborn,Individual,First Owner,125708
2233,2/14/2021 9:00:00 PM,2/24/2021 8:53:00 AM,300000,East,Ohio,Fairborn,Individual,First Owner,125709
2234,2/14/2021 10:09:00 PM,3/7/2021 2:16:00 PM,120000,East,Ohio,Findlay,Individual,Second Owner,125710
2235,2/14/2021 10:26:00 PM,2/20/2021 7:03:00 AM,1175000,East,Ohio,Findlay,Individual,First Owner,125711
2236,2/14/2021 11:07:00 PM,2/20/2021 6:13:00 PM,380000,East,Ohio,Fairfield,Individual,First Owner,125712
2237,2/14/2021 11:11:00 PM,3/4/2021 10:57:00 AM,400000,East,Ohio,Fairfield,Individual,First Owner,125713
2238,2/14/2021 11:12:00 PM,3/3/2021 8:05:00 PM,140000,East,Ohio,Fairborn,Individual,Third Owner,125714
2239,2/14/2021 11:12:00 PM,3/6/2021 11:37:00 AM,229999,East,Ohio,Fairfield,Individual,Second Owner,125715
2240,2/14/2021 11:19:00 PM,2/24/2021 9:33:00 AM,110000,East,Ohio,Fairfield,Individual,Second Owner,125716
2241,2/14/2021 11:38:00 PM,3/2/2021 9:51:00 AM,550000,East,Ohio,Fairfield,Individual,Second Owner,125717
2242,2/14/2021 11:50:00 PM,3/3/2021 2:23:00 PM,150000,East,Ohio,Fairfield,Individual,Fourth & Above Owner,125718
2243,2/15/2021 12:15:00 AM,2/23/2021 6:03:00 PM,265000,Central,Michigan,Grand Rapids,Individual,Second Owner,125719
2244,2/15/2021 12:17:00 AM,3/20/2021 11:39:00 AM,300000,Central,Michigan,Garden City,Individual,Third Owner,125720
2245,2/15/2021 12:24:00 AM,2/21/2021 1:14:00 PM,280000,Central,Michigan,Grand Rapids,Individual,First Owner,125721
2246,2/15/2021 12:49:00 AM,2/25/2021 5:52:00 AM,130000,Central,Michigan,Grand Rapids,Individual,Second Owner,125722
2247,2/15/2021 1:47:00 AM,3/2/2021 4:57:00 PM,350000,Central,Michigan,Holland,Individual,First Owner,125723
2248,2/15/2021 7:51:00 AM,2/23/2021 1:04:00 PM,200000,Central,Michigan,Holland,Individual,First Owner,125724
